text,sentiment,labels
"B?a sáng ph?c v? các món h?u nh? không ??i t? ngày khai tr??ng khách s?n, và d?p này du khách Trung Qu?c chi?m t? l? l?n g?n nh? tuy?t ??i t?i phòng ?n.",1,"['HOTEL#GENERAL', 'ROOMS#GENERAL', 'SERVICE#GENERAL']"
"???ng h?m ra bi?n v?n là m?t ?u th? c?a Havana, nh?ng bu?i chi?u t?i ?óng c?a khá s?m (hình nh? là 6pm).",1,['HOTEL#GENERAL']
"Khu Bar Skylight trên t?ng th??ng có c? b? b?i mini, phòng ?i?u hòa vách kính l?n ?? u?ng cafe ng?m c?nh, khu bar ngoài tr?i v?i không gian r?ng, cùng v?i m?y cái ?ng nhòm c? b? tha h? ng?m các khách s?n ??i di?n, là ?u th? c?a khách s?n này.",1,"['FOOD&DRINKS#MISCELLANEOUS', 'HOTEL#GENERAL', 'ROOMS#GENERAL']"
"Tóm l?i, n?u b?n ?ã th? ? Sheraton, Intercontinental hay Novotel thì Havana tuy không sang tr?ng h?n nh?ng giá c? r?t m?m, r?t phù h?p cho gia ?ình ho?c nhóm b?n, ?oàn c? quan.",1,"['FACILITIES#DESIGN&FEATURES', 'FACILITIES#PRICES', 'HOTEL#DESIGN&FEATURES']"
"Best Western Premier Havana Nha Trang có v? trí r?t thu?n ti?n, t?t c? các phòng ??u có view r?t ??p nhìn ra v?nh Nha Trang.",1,"['FACILITIES#DESIGN&FEATURES', 'LOCATION#GENERAL', 'ROOMS#GENERAL']"
"B?a sáng khá nhi?u món ?n, ngon và h?p kh?u v?.",1,['FOOD&DRINKS#QUALITY']
??i ng? nhân viên r?t nhi?t tình chu ?áo.,1,['SERVICE#GENERAL']
"Phòng ??p, l? tân nh? nhàng, ???ng h?m qua bi?n ?i l?i khá an toàn.",1,"['FACILITIES#DESIGN&FEATURES', 'ROOMS#DESIGN&FEATURES', 'ROOMS#GENERAL']"
"Tuy nhiên b? b?i n??c quá l?nh, không th? b?i ???c.",1,['HOTEL#GENERAL']
"Phòng xông h?i, jacuzi không có nhân viên h??ng d?n.",1,"['ROOMS#GENERAL', 'SERVICE#GENERAL']"
Cách âm không ???c t?t.,1,['FACILITIES#QUALITY']
V? ch?ng mình ? t?ng 38 nghe th?y ti?ng nh?c thình thình t?ng 41 d?i xu?ng.,1,['HOTEL#GENERAL']
"Phòng ?c nhân viên ??u ok, tuy nhiên khu b? b?i, phòng sauna c?c k? có v?n ??.",1,"['ROOMS#GENERAL', 'SERVICE#GENERAL']"
"4h30  v? ch?ng mình lên b?i mà ko th? xu?ng n??c vì n??c quá l?nh, vào phòng jacuzzi c?ng ko có, ch? có b?n n??c l?nh ng?t, ch?ng ai qu?n, ch?ng ai h??ng d?n.",1,['ROOMS#GENERAL']
Ch? hi?u m? ra cái d?ch v? ?ó làm gì.,1,['SERVICE#GENERAL']
Chúng tôi ?ã có nh?ng tr?i nghi?m th?t thú v? v?i k? ngh? d??ng 3 ngày 2 ?êm t?i Best Western Premier Havana Nha Trang.,1,"['FACILITIES#MISCELLANEOUS', 'HOTEL#MISCELLANEOUS']"
"Phòng ?c s?ch s? v?i th?m tr?i sàn ? h?u h?t m?i n?i t?o c?m giác d? ch?u và ko gây ?n ào nh? nh?ng n?i khác, c?a s? view bi?n giúp chúng tôi hoàn toàn có th? ?ón ???c toàn b? ánh bình minh ho?c hoàng hôn ngay t?i phòng ngh?.",1,"['FACILITIES#CLEANLINESS', 'FACILITIES#COMFORT', 'ROOMS#DESIGN&FEATURES', 'ROOMS#GENERAL']"
Khách s?n còn có ???ng h?m ra bãi bi?n riêng khi?n chúng tôi hoàn toàn yên tâm m?c dù có con nh? ?i cùng.,1,"['HOTEL#GENERAL', 'LOCATION#GENERAL']"
B?a sáng buffet tuy?t v?i v?i ?a d?ng các món ?n.,1,"['FOOD&DRINKS#QUALITY', 'FOOD&DRINKS#STYLE&OPTIONS']"
"T?i t?ng 5 c?a khách s?n, chúng tôi v?a có th? phóng t?m m?t ra phía xa b? bi?n l?i c?ng có th? vui ?ùa cùng c? gia ?ình bên h? b?i tuy?t ??p, ho?c khi m?t m?i c?ng có th? th? giãn trong khu v?c masage sauna.",1,"['FACILITIES#DESIGN&FEATURES', 'FACILITIES#GENERAL', 'HOTEL#COMFORT', 'HOTEL#GENERAL']"
"??c bi?t bu?i t?i, chúng tôi có th? tho?i mái nh?y nhót bên nh?ng ng??i b?n qu?c t? khi lên bar Skylight, Dj ch?i nh?c quá tuy?t, không khí sôi ??ng khi?n cho chúng tôi c?m th?y th?t s? hào h?ng.",1,"['FACILITIES#COMFORT', 'FOOD&DRINKS#MISCELLANEOUS']"
?i?u quan tr?ng h?n c? là các b?n nhân viên ? ?ây th?t d? th??ng và luôn luôn nhi?t tình.,1,['SERVICE#GENERAL']
Chúng tôi hi v?ng s? s?m có m?t ngày ?c quay l?i n?i ?ây ??,1,['HOTEL#GENERAL']
?i?m t?t:- ??a ?i?m ??p.,1,"['FACILITIES#DESIGN&FEATURES', 'FACILITIES#QUALITY']"
"Xung quanh là ph? mua s?m, nhà hàng, ?i?m vui ch?i r?t thu?n ti?n- Khách s?n m?i, hi?n ??i, ti?n nghi- Phòng r?ng, ??p, h?u h?t là view h??ng bi?n (Chúng tôi ?ã ???c up lên phòng h?ng cao h?n mi?n phí.",1,"['FACILITIES#COMFORT', 'FACILITIES#DESIGN&FEATURES', 'HOTEL#GENERAL', 'ROOMS#GENERAL']"
Th?t tuy?t v?i!,1,['HOTEL#GENERAL']
)- C?nh bi?n và thành ph? nhìn t? trên cao r?t ?n t??ng.,1,['HOTEL#GENERAL']
"Trên ??nh khách s?n có skylight là n?i có th? quan sát toàn c?nh thành ph? (Nên lên ?ây xem)- Bãi bi?n riêng ??p, gh? ngh? và ô tho?i mái cho khách s? d?ng?i?m c?n c?i thi?n: - ?? ?n sáng ít món, l?p l?i (không nh? nh?ng gì chúng tôi ???c nghe tr??c chuy?n ?i)- Thái ?? ph?c v? c?a nhân viên nhà hàng ch?a t??ng x?ng v?i khách s?n 5*- Phòng t?m thi?t b? hi?n ??i nh?ng g?p tr?c tr?c, th??ng xuyên ra n??c nóng (?ã yêu c?u ki?m tra hai l?n nh?ng không kh?c ph?c tri?t ?? ???c.",1,"['FACILITIES#COMFORT', 'FACILITIES#DESIGN&FEATURES', 'HOTEL#GENERAL', 'LOCATION#GENERAL', 'ROOMS#GENERAL', 'SERVICE#GENERAL']"
"Th?t s? không hài lòng v?i v?n ?? này)- B? b?i phía dành cho tr? em h?i khu?t và t?i, n??c khá l?nh",1,['HOTEL#GENERAL']
"Khach san co vi tri rat dep,co bai bien rieng va dac biet co duong ham qua duong Tran Phu la mot an tuong rat lon voi toi.Chinh vi vay toi da quay lai khach san de thuong thuc cac mon an sang rat ngon,hop khau vi.,toi len skylight uong ruou va nghe nhac,thu gian.Phong khach san dep va gia rat hop ly,nhan vien than thien.",1,['FOOD&DRINKS#QUALITY']
Toi va gia dinh Chong da o 2 dem tai day vao thang 12 nam 2014.,1,['HOTEL#GENERAL']
"That su view tai day rat dep va lang mang, nhan vien rat xinh, tuy nhien thuc an chua duoc ngon lam.",1,['FOOD&DRINKS#QUALITY']
Dac biet tai day co duong ham danh cho khach di bo,1,['HOTEL#GENERAL']
Tôi ?ã ch?n Havana làm ?i?m ??n cho k? ngh? c?a mình và gia ?ình.,1,['HOTEL#MISCELLANEOUS']
"Tôi th?t s? ng?c nhiên v? s? tráng l? c?a n?i này, nhìn r?t ??p và sang tr?ng.",1,"['FACILITIES#DESIGN&FEATURES', 'HOTEL#DESIGN&FEATURES']"
Các phòng nhìn ra v?nh Nha Trang r?t ??p.,1,"['FACILITIES#DESIGN&FEATURES', 'ROOMS#GENERAL']"
Nhân viên nhi?t tình và d?ch v? c?ng r?t t?t.,1,"['FACILITIES#QUALITY', 'SERVICE#GENERAL']"
Tôi th?t s? hài lòng v? n?i này và s? quay tr? l?i m?t ngày không xa.,1,['HOTEL#GENERAL']
???c ??n Nha Trang và ngh? l?i t?i khách s?n Havana là m?t ?i?u tuy?t v?i nh?t.,1,['HOTEL#GENERAL']
"Phòng có view ??p,các d?ch v?,gi?i trí nh?:H? b?i,spa,Gym...t?t c? v?i mình là tuy?t v?i.Lên Skylight nhâm nhi m?t ly cooktail,nghe nh?ng b?n nh?c DJ và ng?m view toàn thành ph?...c?m th?y th? thái và tho?i mái ??n l? lùng!",1,"['FACILITIES#COMFORT', 'FACILITIES#DESIGN&FEATURES', 'FACILITIES#GENERAL', 'FACILITIES#MISCELLANEOUS', 'ROOMS#GENERAL', 'SERVICE#GENERAL']"
Tôi yêu Havana.,1,['HOTEL#GENERAL']
N?u có c? h?i nh?t ??nh s? là n?i ?? tôi quay l?i...!,1,['HOTEL#GENERAL']
Kha?ch sa?n ?e?p tiê?n nghi.,1,"['FACILITIES#COMFORT', 'FACILITIES#DESIGN&FEATURES', 'HOTEL#GENERAL']"
Nhân viên phu?c vu? chu ?a?o.,1,['SERVICE#GENERAL']
Ba?i biê?n ?e?p.,1,"['FACILITIES#DESIGN&FEATURES', 'LOCATION#GENERAL']"
bê? b?i ?e?p va? rô?ng nh?ng mô?i tô?i la? n???c la?nh.,1,['FACILITIES#DESIGN&FEATURES']
Co? pho?ng tâ?p gym va? xông h?i.,1,['ROOMS#GENERAL']
Nhi?n t?? pho?ng ra biê?n râ?t ?e?p.,1,"['FACILITIES#DESIGN&FEATURES', 'ROOMS#GENERAL']"
Nê?u lâ?n sau quay la?i gia ?i?nh tôi se? cho?n kha?ch sa?n na?y.,1,['HOTEL#GENERAL']
Th?c s? mình r?t ?n t??ng v? khách s?n Havana t?i Nha Trang.,1,['HOTEL#GENERAL']
T? thi?t k? cho ??n view c?nh bi?n và thành ph? Nha Trang r?t ??p và thú v?.,1,['FACILITIES#DESIGN&FEATURES']
"Mình thích con ???ng h?m n?i t? ??u bên kia ???ng vào bên trong Havana.Ngoài ra, d?ch v? c?a khách s?n c?ng r?t t?t  và h? b?i t? trên cao view xu?ng c?nh bi?n th?t tuy?t v?i.M?t khách s?n ?áng ?? b?n ghé th?m trong các d?p ??n ??n v?i thành ph? bi?n Nha Trang.",1,"['FACILITIES#GENERAL', 'FACILITIES#QUALITY', 'HOTEL#GENERAL', 'SERVICE#GENERAL']"
D?ch v? phòng  t?t.,1,"['FACILITIES#QUALITY', 'ROOMS#GENERAL', 'ROOMS#QUALITY', 'SERVICE#GENERAL']"
Phòng ??p.,1,"['FACILITIES#DESIGN&FEATURES', 'ROOMS#DESIGN&FEATURES', 'ROOMS#GENERAL']"
View ??p.,1,['FACILITIES#DESIGN&FEATURES']
Tuy nhiên h? b?i không có s??i là m?t khuy?t ?i?m l?n.,1,['FACILITIES#GENERAL']
Nh?ng bù l?i có ???ng h?m ?i th?ng ??n bãi bi?n t?  r?t ti?n l?i.,1,['LOCATION#GENERAL']
Nhà hàng ch?t l??ng món ?n không quá ??c s?c.,1,"['FACILITIES#QUALITY', 'FOOD&DRINKS#QUALITY']"
"Phòng ?c nhân viên ??u ok, tuy nhiên khu b? b?i, phòng sauna c?c k? có v?n ??.",1,"['ROOMS#GENERAL', 'SERVICE#GENERAL']"
"4h30  v? ch?ng mình lên b?i mà ko th? xu?ng n??c vì n??c quá l?nh, vào phòng jacuzzi c?ng ko có, ch? có b?n n??c l?nh ng?t, ch?ng ai qu?n, ch?ng ai h??ng d?n.",1,['ROOMS#GENERAL']
Ch? hi?u m? ra cái d?ch v? ?ó làm gì.,1,['SERVICE#GENERAL']
Chúng tôi ?ã có nh?ng tr?i nghi?m th?t thú v? v?i k? ngh? d??ng 3 ngày 2 ?êm t?i Best Western Premier Havana Nha Trang.,1,"['FACILITIES#MISCELLANEOUS', 'HOTEL#MISCELLANEOUS']"
"Phòng ?c s?ch s? v?i th?m tr?i sàn ? h?u h?t m?i n?i t?o c?m giác d? ch?u và ko gây ?n ào nh? nh?ng n?i khác, c?a s? view bi?n giúp chúng tôi hoàn toàn có th? ?ón ???c toàn b? ánh bình minh ho?c hoàng hôn ngay t?i phòng ngh?.",1,"['FACILITIES#CLEANLINESS', 'FACILITIES#COMFORT', 'ROOMS#DESIGN&FEATURES', 'ROOMS#GENERAL']"
Khách s?n còn có ???ng h?m ra bãi bi?n riêng khi?n chúng tôi hoàn toàn yên tâm m?c dù có con nh? ?i cùng.,1,"['HOTEL#GENERAL', 'LOCATION#GENERAL']"
B?a sáng buffet tuy?t v?i v?i ?a d?ng các món ?n.,1,"['FOOD&DRINKS#QUALITY', 'FOOD&DRINKS#STYLE&OPTIONS']"
"T?i t?ng 5 c?a khách s?n, chúng tôi v?a có th? phóng t?m m?t ra phía xa b? bi?n l?i c?ng có th? vui ?ùa cùng c? gia ?ình bên h? b?i tuy?t ??p, ho?c khi m?t m?i c?ng có th? th? giãn trong khu v?c masage sauna.",1,"['FACILITIES#DESIGN&FEATURES', 'FACILITIES#GENERAL', 'HOTEL#COMFORT', 'HOTEL#GENERAL']"
"??c bi?t bu?i t?i, chúng tôi có th? tho?i mái nh?y nhót bên nh?ng ng??i b?n qu?c t? khi lên bar Skylight, Dj ch?i nh?c quá tuy?t, không khí sôi ??ng khi?n cho chúng tôi c?m th?y th?t s? hào h?ng.",1,"['FACILITIES#COMFORT', 'FOOD&DRINKS#MISCELLANEOUS']"
?i?u quan tr?ng h?n c? là các b?n nhân viên ? ?ây th?t d? th??ng và luôn luôn nhi?t tình.,1,['SERVICE#GENERAL']
Chúng tôi hi v?ng s? s?m có m?t ngày ?c quay l?i n?i ?ây ??,1,['HOTEL#GENERAL']
?i?m t?t:- ??a ?i?m ??p.,1,"['FACILITIES#DESIGN&FEATURES', 'FACILITIES#QUALITY']"
"Xung quanh là ph? mua s?m, nhà hàng, ?i?m vui ch?i r?t thu?n ti?n- Khách s?n m?i, hi?n ??i, ti?n nghi- Phòng r?ng, ??p, h?u h?t là view h??ng bi?n (Chúng tôi ?ã ???c up lên phòng h?ng cao h?n mi?n phí.",1,"['FACILITIES#COMFORT', 'FACILITIES#DESIGN&FEATURES', 'HOTEL#GENERAL', 'ROOMS#GENERAL']"
Th?t tuy?t v?i!,1,['HOTEL#GENERAL']
)- C?nh bi?n và thành ph? nhìn t? trên cao r?t ?n t??ng.,1,['HOTEL#GENERAL']
"Trên ??nh khách s?n có skylight là n?i có th? quan sát toàn c?nh thành ph? (Nên lên ?ây xem)- Bãi bi?n riêng ??p, gh? ngh? và ô tho?i mái cho khách s? d?ng?i?m c?n c?i thi?n: - ?? ?n sáng ít món, l?p l?i (không nh? nh?ng gì chúng tôi ???c nghe tr??c chuy?n ?i)- Thái ?? ph?c v? c?a nhân viên nhà hàng ch?a t??ng x?ng v?i khách s?n 5*- Phòng t?m thi?t b? hi?n ??i nh?ng g?p tr?c tr?c, th??ng xuyên ra n??c nóng (?ã yêu c?u ki?m tra hai l?n nh?ng không kh?c ph?c tri?t ?? ???c.",1,"['FACILITIES#COMFORT', 'FACILITIES#DESIGN&FEATURES', 'HOTEL#GENERAL', 'LOCATION#GENERAL', 'ROOMS#GENERAL', 'SERVICE#GENERAL']"
"Th?t s? không hài lòng v?i v?n ?? này)- B? b?i phía dành cho tr? em h?i khu?t và t?i, n??c khá l?nh",1,['HOTEL#GENERAL']
"Khach san co vi tri rat dep,co bai bien rieng va dac biet co duong ham qua duong Tran Phu la mot an tuong rat lon voi toi.Chinh vi vay toi da quay lai khach san de thuong thuc cac mon an sang rat ngon,hop khau vi.,toi len skylight uong ruou va nghe nhac,thu gian.Phong khach san dep va gia rat hop ly,nhan vien than thien.",1,['FOOD&DRINKS#QUALITY']
Toi va gia dinh Chong da o 2 dem tai day vao thang 12 nam 2014.,1,['HOTEL#GENERAL']
"That su view tai day rat dep va lang mang, nhan vien rat xinh, tuy nhien thuc an chua duoc ngon lam.",1,['FOOD&DRINKS#QUALITY']
Dac biet tai day co duong ham danh cho khach di bo,1,['HOTEL#GENERAL']
Tôi ?ã ch?n Havana làm ?i?m ??n cho k? ngh? c?a mình và gia ?ình.,1,['HOTEL#MISCELLANEOUS']
"Tôi th?t s? ng?c nhiên v? s? tráng l? c?a n?i này, nhìn r?t ??p và sang tr?ng.",1,"['FACILITIES#DESIGN&FEATURES', 'HOTEL#DESIGN&FEATURES']"
Các phòng nhìn ra v?nh Nha Trang r?t ??p.,1,"['FACILITIES#DESIGN&FEATURES', 'ROOMS#GENERAL']"
Nhân viên nhi?t tình và d?ch v? c?ng r?t t?t.,1,"['FACILITIES#QUALITY', 'SERVICE#GENERAL']"
Tôi th?t s? hài lòng v? n?i này và s? quay tr? l?i m?t ngày không xa.,1,['HOTEL#GENERAL']
???c ??n Nha Trang và ngh? l?i t?i khách s?n Havana là m?t ?i?u tuy?t v?i nh?t.,1,['HOTEL#GENERAL']
"Phòng có view ??p,các d?ch v?,gi?i trí nh?:H? b?i,spa,Gym...t?t c? v?i mình là tuy?t v?i.Lên Skylight nhâm nhi m?t ly cooktail,nghe nh?ng b?n nh?c DJ và ng?m view toàn thành ph?...c?m th?y th? thái và tho?i mái ??n l? lùng!",1,"['FACILITIES#COMFORT', 'FACILITIES#DESIGN&FEATURES', 'FACILITIES#GENERAL', 'FACILITIES#MISCELLANEOUS', 'ROOMS#GENERAL', 'SERVICE#GENERAL']"
Tôi yêu Havana.,1,['HOTEL#GENERAL']
N?u có c? h?i nh?t ??nh s? là n?i ?? tôi quay l?i...!,1,['HOTEL#GENERAL']
Kha?ch sa?n ?e?p tiê?n nghi.,1,"['FACILITIES#COMFORT', 'FACILITIES#DESIGN&FEATURES', 'HOTEL#GENERAL']"
Nhân viên phu?c vu? chu ?a?o.,1,['SERVICE#GENERAL']
Ba?i biê?n ?e?p.,1,"['FACILITIES#DESIGN&FEATURES', 'LOCATION#GENERAL']"
bê? b?i ?e?p va? rô?ng nh?ng mô?i tô?i la? n???c la?nh.,1,['FACILITIES#DESIGN&FEATURES']
Co? pho?ng tâ?p gym va? xông h?i.,1,['ROOMS#GENERAL']
Nhi?n t?? pho?ng ra biê?n râ?t ?e?p.,1,"['FACILITIES#DESIGN&FEATURES', 'ROOMS#GENERAL']"
Nê?u lâ?n sau quay la?i gia ?i?nh tôi se? cho?n kha?ch sa?n na?y.,1,['HOTEL#GENERAL']
Th?c s? mình r?t ?n t??ng v? khách s?n Havana t?i Nha Trang.,1,['HOTEL#GENERAL']
T? thi?t k? cho ??n view c?nh bi?n và thành ph? Nha Trang r?t ??p và thú v?.,1,['FACILITIES#DESIGN&FEATURES']
"Mình thích con ???ng h?m n?i t? ??u bên kia ???ng vào bên trong Havana.Ngoài ra, d?ch v? c?a khách s?n c?ng r?t t?t  và h? b?i t? trên cao view xu?ng c?nh bi?n th?t tuy?t v?i.M?t khách s?n ?áng ?? b?n ghé th?m trong các d?p ??n ??n v?i thành ph? bi?n Nha Trang.",1,"['FACILITIES#GENERAL', 'FACILITIES#QUALITY', 'HOTEL#GENERAL', 'SERVICE#GENERAL']"
D?ch v? phòng  t?t.,1,"['FACILITIES#QUALITY', 'ROOMS#GENERAL', 'ROOMS#QUALITY', 'SERVICE#GENERAL']"
Phòng ??p.,1,"['FACILITIES#DESIGN&FEATURES', 'ROOMS#DESIGN&FEATURES', 'ROOMS#GENERAL']"
View ??p.,1,['FACILITIES#DESIGN&FEATURES']
Tuy nhiên h? b?i không có s??i là m?t khuy?t ?i?m l?n.,1,['FACILITIES#GENERAL']
Nh?ng bù l?i có ???ng h?m ?i th?ng ??n bãi bi?n t?  r?t ti?n l?i.,1,['LOCATION#GENERAL']
Nhà hàng ch?t l??ng món ?n không quá ??c s?c.,1,"['FACILITIES#QUALITY', 'FOOD&DRINKS#QUALITY']"
,-1,['HOTEL#MISCELLANEOUS']
"gi?? ?ây trên ????ng tr?? vê? Ha? Nôi, v?? tôi c?? tâ?m t??c khen ky? nghi? cu?a gia ?i?nh chu?ng tôi ta?i kha?ch sa?n Havana qua? my? ma?n.",1,"['HOTEL#GENERAL', 'HOTEL#MISCELLANEOUS']"
"Pho?ng m??i , sang tro?ng, thiê?t bi? hiê?n ?a?i.",1,"['FACILITIES#DESIGN&FEATURES', 'HOTEL#DESIGN&FEATURES', 'ROOMS#GENERAL']"
???c biê?t bô?n t??m Jacuzzi  h???ng tâ?m nhi?n ra ca? b?? biê?n tra?i da?i th??c s?? la? tra?i nghiê?m không quên.,1,['FACILITIES#MISCELLANEOUS']
"thêm va?o n??a, ?ô?i ngu? nhân viên tre? ?e?p , nhiê?t ti?nh phu?c vu? chu ?a?o ?ê? la?i cho gia ?i?nh â?n t???ng tô?t.",1,"['FACILITIES#DESIGN&FEATURES', 'FACILITIES#QUALITY', 'SERVICE#GENERAL']"
Trên n?a la? gia? thuê pho?ng râ?t h??p ly? cho gia ?i?nh.,1,"['FACILITIES#PRICES', 'HOTEL#PRICES', 'ROOMS#GENERAL']"
Nhâ?t ?i?nh chu?ng tôi se? quay tr?? la?i v??i Havana hotel trong di?p gâ?n nhê?,1,['HOTEL#GENERAL']
"Dot cong tac vua roi, toi co dip duoc nghi tai khach san nay.",1,['HOTEL#GENERAL']
That tuyet voi!,1,['HOTEL#GENERAL']
"O day, toi duoc thuong thuc nhung mon an ngon va phong phu, co duong ham di qua bien, an toan tuyet doi cho  du khach .Nhung ngay o day, toi duoc tiep xua voi doi ngu nhan vien that tinh cam va than thien, tao cam giac cho toi nhu dang nghi tai nha.",1,['FOOD&DRINKS#QUALITY']
Nhat dinh toi se quay lai day trong mot dip gan nhat....,1,['HOTEL#GENERAL']
"Nhân d?p ngh? hè v?a qua, tôi cùng gia ?ình có t? ch?c ?i du l?ch t?i thành ph? bi?n NhaTrang và ?ã ch?n khách s?n Havana làm n?i ngh? chân.",1,['HOTEL#GENERAL']
Trong lúc c? gia ?ình ?ang ?n sáng t?i nhà hàng t?ng 2 tôi s? ý ?? cháu ch?y ?i ?âu m?t.,1,['HOTEL#GENERAL']
C? nhà tôi tìm mãi mà không th?y cháu ? ?âu.,1,['HOTEL#GENERAL']
"Tôi r?t lo l?ng và ??n báo v?i b? ph?n l? tân, nhân viên l? tân ti?p ?ón tôi r?t vui v? và tr?n an tinh th?n tôi ??ng th?i g?i ?i?n cho b? ph?n an ninh khách s?n, ch?a ??y 10 phút các anh ?ã tìm th?y cháu ?ang ? t?ng 38.Tôi xin chân thành c?m ?n lãnh ??o và b? ph?n an ninh khách s?n ?ã cho tôi m?t c?m giác an tâm khi t?i ngh? t?i khách s?n Havana thành ph? bi?n Nha Trang.",1,"['HOTEL#GENERAL', 'SERVICE#GENERAL']"
"?ây,?úng là m?t k? ngh? hè th?t tuy?t v?i và ?áng nh?.",1,['HOTEL#MISCELLANEOUS']
H?n m?t ngày không xa chúng tôi s? quay l?i cùng nhi?u ng??i thân và b?n bè ??n ?ây ?? t?n h??ng ti?p nh?ng k? ngh? thú v?.,1,['HOTEL#MISCELLANEOUS']
Chúc các b?n ngày m?t thành công h?n.,1,['HOTEL#GENERAL']
Tôi ?ã ?i nhi?u khách s?n ? châu Á nh?ng ? Havana tôi có ?n t??ng ??c bi?t t?t v? nhân viên ph?c v? trong khách s?n.,1,"['FACILITIES#QUALITY', 'HOTEL#GENERAL', 'SERVICE#GENERAL']"
"Dù b?n ?i b?t k? ?âu, g?p b?t k? ai, t? nhân viên b?o v?, ??n l? tân, nhân viên d?n phòng, spa....b?n ??u ???c ?ón ti?p b?ng n? c??i thân thi?n và thái ?? vô cùng t?n tâm, l?ch s?.",1,"['ROOMS#GENERAL', 'SERVICE#GENERAL']"
"H? không quá v?n vã và v? v?p, t?t c? ??u nh? nhàng và t?o c?m giác tho?i mái d? ch?u cho khách hàng.",1,['FACILITIES#COMFORT']
"Phòng tôi ? có v?n ?? v? h? th?ng vòi hoa sen, tôi ?ã g?i xu?ng l? tân khách s?n và ch?a ??y 10f sau, nhân viên ?ã có m?t ?? gi?i quy?t s? c? này cho chúng tôi.",1,"['HOTEL#GENERAL', 'ROOMS#GENERAL', 'SERVICE#GENERAL']"
C? gia ?ình tôi ?ã có 1 k? ngh? d??ng tuy?t v?i t?i Havana.,1,['HOTEL#MISCELLANEOUS']
"Tôi ?ã ??n Nha Trang nhi?u l?n, ngh? ? nhi?u khách s?n khác nhau.",1,['HOTEL#GENERAL']
"nh?ng khách s?n Havana ?ã ?? l?i cho tôi ?n t??ng t?t nh?t b?i giá c? h?p lý và phong cách ph?c v? c?c k? chuyên nghi?p, than thi?n.",1,"['FACILITIES#PRICES', 'FACILITIES#QUALITY', 'HOTEL#GENERAL', 'HOTEL#PRICES', 'SERVICE#GENERAL']"
"? ?ây b?a ?n sáng r?t nhi?u món không th? chê vào ?âu ???c, phòng b? trí g?n và ?m áp, view nhìn th?ng ra bi?n, ??c bi?t là h? b?i r?t s?ch và ??p.",1,"['FACILITIES#CLEANLINESS', 'FACILITIES#DESIGN&FEATURES', 'FACILITIES#GENERAL', 'ROOMS#GENERAL']"
"Khach san nam o vi tri dep, chat luong phuc vu  tot, truoc mat la Club Havana, ben trai co cho dem Yasaka.",0,['HOTEL#GENERAL']
"Tuy nhien khach san nam ngay mat duong Tran Phu, khong thich hop cho nhung nguoi thich yen tinh, nghi duong hoac cho cap doi nghi tuan trang mat.",0,['HOTEL#GENERAL']
"Phòng ?c r?ng rãi, thoáng mát, view nhìn ra th?ng ra bi?n.",1,['ROOMS#GENERAL']
"KS có bãi bi?n riêng, ??c bi?t có ???ng h?m n?i ra bi?n nên không c?n ph?i ?i qua ???ng.",1,['LOCATION#GENERAL']
"B? b?i r?ng, s?ch s?, ?? ?n h?i ??t.",1,"['FACILITIES#CLEANLINESS', 'FACILITIES#PRICES', 'FOOD&DRINKS#PRICES', 'HOTEL#PRICES']"
Nhân viên thân thi?n chuyên nghi?p,1,['SERVICE#GENERAL']
Mình ?ã có c? h?i ? khách s?n Havana trong ch??ng trình team building c?a công ty.,1,['HOTEL#GENERAL']
T? t?ng 41 nhìn ra toàn c?nh thành ph? Nha Trang v? bu?i ?êm th?t tuy?t.,1,['HOTEL#GENERAL']
"Phòng ?c r?ng rãi, s?ch s?.",1,"['FACILITIES#CLEANLINESS', 'ROOMS#GENERAL']"
"Khi check out, tôi có ?? quên ?? v?t d?ng cá nhân nh? ? phòng và nhân viên khách s?n ?ã liên h? và g?i k?p tr? l?i tr??c khi lên máy bay.",1,"['HOTEL#GENERAL', 'ROOMS#GENERAL', 'SERVICE#GENERAL']"
?i?m tr? duy nh?t là n??c h? b?i ? t?ng 5 vào bu?i sáng h?i l?nh.,1,['FACILITIES#GENERAL']
Tuy nhiên v?n r?t hài lòng v?i d?ch v? c?a khách s?n.,1,"['HOTEL#GENERAL', 'SERVICE#GENERAL']"
Chúc các b?n ngày m?t thành công h?n.,1,['HOTEL#GENERAL']
"L?n ??u tiên c? 4 thành viên gia ?ình có m?t t?i bi?n Nha Trang vì lý do ???c theo bà xã ?i h?p.M?i sau T?t nguyên ?án nên khách s?n ?? c?ng th?ng h?n,th? mà vào 38 Tr?n Phú th?y khách ra vào nh?n nh?p,thì ra giá m? cho khách s?n khai tr??ng.? ?ây c?m th?y mình oách h?n vì khách s?n m?i hoành tráng và ??p.Cu Bo và Cu Beo nhà mình táy máy r? nhau ngh?ch n??c? cái b? n??c tràn m?t ti?n khách s?n,li?n b? chú b?o v? ch?y ??n ng?n l?i,nh?ng mà thái ?? r?t t? t?,t??i c??i nên ai c?ng vui v?.Không nh?ng b?o v? mà nh?ng nhân viên ? ti?p tân và nhà ?n c?ng r?t chu ?áo.Khách s?n m?i và nh? v?y là r?t ?n.",1,"['FACILITIES#DESIGN&FEATURES', 'HOTEL#GENERAL', 'SERVICE#GENERAL']"
